case_name,task_source,chain,fork_block_number,target_contract_address,evm_version,case_id,incident_date,incident_name,mechanism_raw,incident_contract_path,incident_chain,source_url,source_status,source_snapshot_sha256,incident_record_sha256,incident_reference_urls,incident_tx_hashes,incident_loss_text,match_method,incident_metadata_present,benchmark_fork_anchor_present,deployment_block,prediction_cutoff_block,incident_block_or_time,source_availability_time,runtime_bytecode_hash_at_cutoff,outcome_adjudication_id,temporal_certification,admissibility_reason_codes,exact_identity_key,exact_identity_group,runtime_code_group,metadata_stripped_code_group,proxy_type,implementation_at_cutoff,proxy_lineage_status
revertfinance,defihacklabs,ethereum,16653389,0x531110418d8591c92e9cbbfc722db8ffb604fafd,shanghai,ca2-4de34020e1fa2eaee68a,2023-02-18,RevertFinance,Arbitrary External Call Vulnerability,src/test/2023-02/RevertFinance_exp.sol,mainnet,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2023/README.md,frozen_public_source_hashed,1b5a1d9c3166c2b9d60fefc71f8e12d2c3d2f604b259d662e38310d39db6838b,207d11063b53884c885c89aa548be4521d5744a7ac420e813021f072bcdb0eee,"[""https://mirror.xyz/revertfinance.eth/3sdpQ3v9vEKiOjaHXUi3TdEfhleAXXlAEWeODrRHJtU""]",[],~$30k,exact_contract_basename,True,True,,,2023-02-18,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",ethereum:0x531110418d8591c92e9cbbfc722db8ffb604fafd,9a5c9c9be4aaeacaa117,,,,,not_resolved_requires_archive_rpc
starlink,defihacklabs,bsc,25729304,0x518281f34dbf5b76e6cdd3908a6972e8ec49e345,shanghai,ca2-0062515827b6285930f2,2023-02-17,Starlink,Business Logic Flaw,src/test/2023-02/Starlink_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2023/README.md,frozen_public_source_hashed,1b5a1d9c3166c2b9d60fefc71f8e12d2c3d2f604b259d662e38310d39db6838b,ce989f1533e653d024b528cbd95da156c293d2c4a813e73814fb2ef1e94b91a7,"[""https://twitter.com/NumenAlert/status/1626447469361102850"", ""https://twitter.com/bbbb/status/1626392605264351235""]",[],~$12k,exact_contract_basename,True,True,,,2023-02-17,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",bsc:0x518281f34dbf5b76e6cdd3908a6972e8ec49e345,ad5b794c8fa1c33f628d,,,,,not_resolved_requires_archive_rpc
bigfi,defihacklabs,bsc,26685503,0xd3d4b46db01c006fb165879f343fc13174a1ceeb,shanghai,ca2-d78f4dfccb15753abb19,2023-03-22,BIGFI,Reflection token,src/test/2023-03/BIGFI_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2023/README.md,frozen_public_source_hashed,1b5a1d9c3166c2b9d60fefc71f8e12d2c3d2f604b259d662e38310d39db6838b,220300e58292c3d55d564b0788ae83fbcd7bb1b362e8625a43291b6ae713ac6e,"[""https://twitter.com/HypernativeLabs/status/1638522680654675970""]",[],$30k,exact_contract_basename,True,True,,,2023-03-22,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",bsc:0xd3d4b46db01c006fb165879f343fc13174a1ceeb,978bb10194a0c2ef585a,,,,,not_resolved_requires_archive_rpc
sheep,defihacklabs,bsc,25543755,0x0025b42bfc22cbba6c02d23d4ec2abfcf6e014d4,shanghai,ca2-91206b717060c4fd7b39,2023-02-10,Sheep,Reflection token,src/test/2023-02/Sheep_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2023/README.md,frozen_public_source_hashed,1b5a1d9c3166c2b9d60fefc71f8e12d2c3d2f604b259d662e38310d39db6838b,1da2b0d5408a2ec990fa02df710580cd89676723591b068165339ad3e21faa13,"[""https://twitter.com/BlockSecTeam/status/1623999717482045440"", ""https://twitter.com/BlockSecTeam/status/1624077078852210691""]",[],~$3K,exact_contract_basename,True,True,,,2023-02-10,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",bsc:0x0025b42bfc22cbba6c02d23d4ec2abfcf6e014d4,47510c06d73c31f0b96a,,,,,not_resolved_requires_archive_rpc
orion,defihacklabs,ethereum,16542147,0xb5599f568d3f3e6113b286d010d2bca40a7745aa,shanghai,ca2-ee795333beb4dcb94cce,2023-02-03,Orion Protocol,Reentrancy,src/test/2023-02/Orion_exp.sol,mainnet,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2023/README.md,frozen_public_source_hashed,1b5a1d9c3166c2b9d60fefc71f8e12d2c3d2f604b259d662e38310d39db6838b,230018610c21d80d51f87ee5b73442005156617f01ca4fe6120bf470660824b6,"[""https://twitter.com/BlockSecTeam/status/1621263393054420992"", ""https://twitter.com/peckshield/status/1621337925228306433"", ""https://www.numencyber.com/analysis-of-orionprotocol-reentrancy-attack-with-poc/""]",[],$3M,exact_contract_basename,True,True,,,2023-02-03,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",ethereum:0xb5599f568d3f3e6113b286d010d2bca40a7745aa,a301e4b9c9d6e937df50,,,,,not_resolved_requires_archive_rpc
poolz,defihacklabs,bsc,26475403,0x8bfaa473a899439d8e07bf86a8c6ce5de42fe54b,shanghai,ca2-ffbe4d4d4db010d46d01,2023-03-15,Poolz,integer overflow,src/test/2023-03/poolz_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2023/README.md,frozen_public_source_hashed,1b5a1d9c3166c2b9d60fefc71f8e12d2c3d2f604b259d662e38310d39db6838b,bda1ee287e1e98d03ba4f9d84d1de72a3bfe16cc8fcf2398cfbb174bc4ca86d1,"[""https://twitter.com/peckshield/status/1635860470359015425""]",[],~$390K,exact_contract_basename,True,True,,,2023-03-15,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",bsc:0x8bfaa473a899439d8e07bf86a8c6ce5de42fe54b,13d164df966bc39f6928,,,,,not_resolved_requires_archive_rpc
allbridge,defihacklabs,bsc,26982067,0x7e6c2522fee4e74a0182b9c6159048361bc3260a,shanghai,ca2-c3da8c67aae06b7ecce1,2023-04-02,Allbridge,FlashLoan price manipulation,src/test/2023-04/Allbridge_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2023/README.md,frozen_public_source_hashed,1b5a1d9c3166c2b9d60fefc71f8e12d2c3d2f604b259d662e38310d39db6838b,9e6ba73f3f619cf65fc515389a80b649a51aa891855bd02aaed3938aad6973b1,"[""https://twitter.com/BeosinAlert/status/1642372700726505473"", ""https://twitter.com/peckshield/status/1642356701100916736""]",[],$550k,exact_contract_basename,True,True,,,2023-04-02,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",bsc:0x7e6c2522fee4e74a0182b9c6159048361bc3260a,b8072a9538b1227d4a81,,,,,not_resolved_requires_archive_rpc
dbw,defihacklabs,bsc,26745691,0xbf5baea5113e9eb7009a6680747f2c7569dfc2d6,shanghai,ca2-33375f53486ac02fc6d2,2023-03-25,DBW,Business Logic Flaw,src/test/2023-03/DBW_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2023/README.md,frozen_public_source_hashed,1b5a1d9c3166c2b9d60fefc71f8e12d2c3d2f604b259d662e38310d39db6838b,2d5fb42b8fb902aed9674385117e519fbbd3c9e74f81b581634bf8b73703dc1b,"[""https://twitter.com/AnciliaInc/status/1639289686937210880"", ""https://twitter.com/BeosinAlert/status/1639655134232969216""]",[],$24k,exact_contract_basename,True,True,,,2023-03-25,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",bsc:0xbf5baea5113e9eb7009a6680747f2c7569dfc2d6,26d737cfcc8973b50e21,,,,,not_resolved_requires_archive_rpc
axioma,defihacklabs,bsc,27620320,0x2c25aee99ed08a61e7407a5674bc2d1a72b5d8e3,shanghai,ca2-31fe70569e5c85e1450b,2023-04-24,Axioma,Business Logic Flaw,src/test/2023-04/Axioma_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2023/README.md,frozen_public_source_hashed,1b5a1d9c3166c2b9d60fefc71f8e12d2c3d2f604b259d662e38310d39db6838b,d1f57ab5d65e3870792251bb781cb24374339cd2c271c583bcb8d369468509d7,"[""https://twitter.com/HypernativeLabs/status/1650382589847302145""]",[],~21 WBNB,exact_contract_basename,True,True,,,2023-04-24,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",bsc:0x2c25aee99ed08a61e7407a5674bc2d1a72b5d8e3,74034cc2bc421393f08c,,,,,not_resolved_requires_archive_rpc
olife,defihacklabs,bsc,27470678,0xb5a0ce3acd6ec557d39afdcbc93b07a1e1a9e3fa,shanghai,ca2-444479add25939f22fc7,2023-04-19,OLIFE,Reflection token,src/test/2023-04/OLIFE_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2023/README.md,frozen_public_source_hashed,1b5a1d9c3166c2b9d60fefc71f8e12d2c3d2f604b259d662e38310d39db6838b,f45cb26ca206b4bde90938dde044e118066e680daef86e0ce52ad3c62684d22a,"[""https://twitter.com/BeosinAlert/status/1648520494516420608""]",[],~32 WBNB,exact_contract_basename,True,True,,,2023-04-19,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",bsc:0xb5a0ce3acd6ec557d39afdcbc93b07a1e1a9e3fa,3fbdd7d421aa8e1e245e,,,,,not_resolved_requires_archive_rpc
sushi_router,defihacklabs,ethereum,17007841,0x044b75f554b886a065b9567891e45c79542d7357,shanghai,ca2-59fefab120e73557ebbd,2023-04-09,SushiSwap,Unchecked User Input,src/test/2023-04/Sushi_Router_exp.sol,mainnet,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2023/README.md,frozen_public_source_hashed,1b5a1d9c3166c2b9d60fefc71f8e12d2c3d2f604b259d662e38310d39db6838b,2f68d6a8ba91da88a2370a929db3676986a4819479ce27ecc2a31c56dd5f51aa,"[""https://twitter.com/AnciliaInc/status/1644925421006520320"", ""https://twitter.com/SlowMist_Team/status/1644936375924584449"", ""https://twitter.com/peckshield/status/1644907207530774530""]",[],>$3.3M,exact_contract_basename,True,True,,,2023-04-09,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",ethereum:0x044b75f554b886a065b9567891e45c79542d7357,8430db5c154bd856e6e7,,,,,not_resolved_requires_archive_rpc
safemoon,defihacklabs,bsc,26854757,0x42981d0bfbaf196529376ee702f2a9eb9092fcb5,shanghai,ca2-6e83ea5ad89c085e5f5b,2023-03-28,SafeMoon Hack,Access Control,src/test/2023-03/safeMoon_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2023/README.md,frozen_public_source_hashed,1b5a1d9c3166c2b9d60fefc71f8e12d2c3d2f604b259d662e38310d39db6838b,2498c583ba177edc37f363e0b54f95dce073d9cbc59359a1f1664f38071aecf5,"[""https://twitter.com/zokyo_io/status/1641014520041840640""]",[],$8.9M,exact_contract_basename,True,True,,,2023-03-28,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",bsc:0x42981d0bfbaf196529376ee702f2a9eb9092fcb5,55151cf600bc78bbf08b,,,,,not_resolved_requires_archive_rpc
swapos,defihacklabs,ethereum,17057419,0x8ce2f9286f50fbe2464bfd881fab8effc8dc584f,shanghai,ca2-4bda3ef104b3f057c7fd,2023-04-16,Swapos V2,error k value Attack,src/test/2023-04/Swapos_exp.sol,mainnet,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2023/README.md,frozen_public_source_hashed,1b5a1d9c3166c2b9d60fefc71f8e12d2c3d2f604b259d662e38310d39db6838b,e94fd586bd17e469d11f7ab540aff87a6383b37a90ab987fdfff7a54b73bf3fe,"[""https://twitter.com/BeosinAlert/status/1647552192243728385"", ""https://twitter.com/CertiKAlert/status/1647530789947469825""]",[],~$468k,exact_contract_basename,True,True,,,2023-04-16,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",ethereum:0x8ce2f9286f50fbe2464bfd881fab8effc8dc584f,8e2e1af91a7f638337f2,,,,,not_resolved_requires_archive_rpc
yearnfinance,defihacklabs,ethereum,17036774,0x83f798e925bcd4017eb265844fddabb448f1707d,shanghai,ca2-6b709bd598843f9b172a,2023-04-13,yearnFinance,Misconfiguration,src/test/2023-04/YearnFinance_exp.sol,mainnet,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2023/README.md,frozen_public_source_hashed,1b5a1d9c3166c2b9d60fefc71f8e12d2c3d2f604b259d662e38310d39db6838b,37a56741b1b475a56725fe36565ad21976ef7d726b4c6ac3aa334aefa6aeadc9,"[""https://twitter.com/BeosinAlert/status/1646481687445114881"", ""https://twitter.com/cmichelio/status/1646422861219807233""]",[],$11.6M,exact_contract_basename,True,True,,,2023-04-13,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",ethereum:0x83f798e925bcd4017eb265844fddabb448f1707d,3458e2f5b55cb5fdeb0b,,,,,not_resolved_requires_archive_rpc
babydogecoin,defihacklabs,bsc,28593354,0xc748673057861a797275cd8a068abb95a902e8de,shanghai,ca2-1a73db8dcf62dc8e4419,2023-05-29,BabyDogeCoin,Lack Slippage Protection,src/test/2023-05/BabyDogeCoin_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2023/README.md,frozen_public_source_hashed,1b5a1d9c3166c2b9d60fefc71f8e12d2c3d2f604b259d662e38310d39db6838b,f2cbefc8b122988a0ecb2a48794d7f5e6ab5a2843115be4493c3a46a8a5dd383,"[""https://twitter.com/Phalcon_xyz/status/1662744426475831298""]",[],~$135k,exact_contract_basename,True,True,,,2023-05-29,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",bsc:0xc748673057861a797275cd8a068abb95a902e8de,29f8c462db7e86eb8869,,,,,not_resolved_requires_archive_rpc
silo_finance,defihacklabs,ethereum,17139470,0xcb3b879ab11f825885d5add8bf3672596d35197c,shanghai,ca2-0f2e70bb64b6ee9426eb,2023-04-27,Silo finance,Business Logic Flaw,src/test/2023-04/silo_finance_exp.sol,mainnet,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2023/README.md,frozen_public_source_hashed,1b5a1d9c3166c2b9d60fefc71f8e12d2c3d2f604b259d662e38310d39db6838b,9b884914f8626d2d99687e9e3de2268d1534ccdf70eaa31fbe6f3d47de80a7ec,"[""https://medium.com/immunefi/silo-finance-logic-error-bugfix-review-35de29bd934a""]",[],,frozen_date_override,True,True,,,2023-04-27,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",ethereum:0xcb3b879ab11f825885d5add8bf3672596d35197c,08cc775e07351e9e096b,,,,,not_resolved_requires_archive_rpc
bitpaidio,defihacklabs,bsc,28176675,0x9d6d817ea5d4a69ff4c4509bea8f9b2534cec108,shanghai,ca2-59a1cba91e5790395c7b,2023-05-13,Bitpaidio,Business Logic Flaw,src/test/2023-05/Bitpaidio_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2023/README.md,frozen_public_source_hashed,1b5a1d9c3166c2b9d60fefc71f8e12d2c3d2f604b259d662e38310d39db6838b,4683251ff02b948ca7e6f187c76773c1ea70e778b8de50a96b27635c4b31ac62,"[""https://twitter.com/BlockSecTeam/status/1657411284076478465""]",[],~$30K,exact_contract_basename,True,True,,,2023-05-13,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",bsc:0x9d6d817ea5d4a69ff4c4509bea8f9b2534cec108,85b97e160503c7bd2ce9,,,,,not_resolved_requires_archive_rpc
fapen,defihacklabs,bsc,28637846,0xf3f1abae8bfeca054b330c379794a7bf84988228,shanghai,ca2-2204bc187116e38ab9eb,2023-05-29,FAPEN,Wrong balance check,src/test/2023-05/FAPEN_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2023/README.md,frozen_public_source_hashed,1b5a1d9c3166c2b9d60fefc71f8e12d2c3d2f604b259d662e38310d39db6838b,9903575470e05debdc8af3e0a6b38af77a955c68a506a6080e6e2db71618b7c7,"[""https://twitter.com/hexagate_/status/1663501550600302601""]",[],~$600,exact_contract_basename,True,True,,,2023-05-29,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",bsc:0xf3f1abae8bfeca054b330c379794a7bf84988228,c9666189000b52789914,,,,,not_resolved_requires_archive_rpc
erc20tokenbank,defihacklabs,ethereum,17376906,0x765b8d7cd8ff304f796f4b6fb1bcf78698333f6d,shanghai,ca2-2f764ff5c7c146ad35b3,2023-05-31,ERC20TokenBank,Price Manipulation,src/test/2023-05/ERC20TokenBank_exp.sol,mainnet,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2023/README.md,frozen_public_source_hashed,1b5a1d9c3166c2b9d60fefc71f8e12d2c3d2f604b259d662e38310d39db6838b,cc25142537541b03e2a2cde009662c1a89939a7dc5ea5167e2596c16860eb0c3,"[""https://twitter.com/BlockSecTeam/status/1663810037788311561""]",[],~$111k,exact_contract_basename,True,True,,,2023-05-31,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",ethereum:0x765b8d7cd8ff304f796f4b6fb1bcf78698333f6d,c82d1b349a648d338e32,,,,,not_resolved_requires_archive_rpc
cs,defihacklabs,bsc,28466976,0x8bc6ce23e5e2c4f0a96429e3c9d482d74171215e,shanghai,ca2-22ca428502dddf9f2871,2023-05-24,CS Token,Outdated Global Variable,src/test/2023-05/CS_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2023/README.md,frozen_public_source_hashed,1b5a1d9c3166c2b9d60fefc71f8e12d2c3d2f604b259d662e38310d39db6838b,b1eac141e6770456816aef704a422069bc7c3d9376ce88023f987f73d9e03c31,"[""https://twitter.com/BlockSecTeam/status/1661098394130198528"", ""https://twitter.com/numencyber/status/1661207123102167041""]",[],~714K USD,exact_contract_basename,True,True,,,2023-05-24,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",bsc:0x8bc6ce23e5e2c4f0a96429e3c9d482d74171215e,1442a140ea6e80bcc46e,,,,,not_resolved_requires_archive_rpc
hodlcapital,defihacklabs,ethereum,17220892,0xeda47e13fd1192e32226753dc2261c4a14908fb7,shanghai,ca2-347a5ac7c8586f3866c1,2023-05-09,HODL,Reflection token,src/test/2023-05/HODLCapital_exp.sol,mainnet,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2023/README.md,frozen_public_source_hashed,1b5a1d9c3166c2b9d60fefc71f8e12d2c3d2f604b259d662e38310d39db6838b,be2766c06367f10ee7018421cb76febad2cd6cc091b52344bac9938ab3a02e15,"[""https://explorer.phalcon.xyz/tx/eth/0xedc214a62ff6fd764200ddaa8ceae54f842279eadab80900be5f29d0b75212df"", ""https://x.com/numencyber/status/1655825767392247808""]","[""0xedc214a62ff6fd764200ddaa8ceae54f842279eadab80900be5f29d0b75212df""]",~$2.3 ETH,exact_contract_basename,True,True,,,2023-05-09,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",ethereum:0xeda47e13fd1192e32226753dc2261c4a14908fb7,c86f319ebf53b1b35061,,,,,not_resolved_requires_archive_rpc
melo,defihacklabs,bsc,27960445,0x9a1aef8c9ada4224ad774afdac07c24955c92a54,shanghai,ca2-bdda6e92a5771cd2e1b7,2023-05-06,Melo,Access Control,src/test/2023-05/Melo_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2023/README.md,frozen_public_source_hashed,1b5a1d9c3166c2b9d60fefc71f8e12d2c3d2f604b259d662e38310d39db6838b,1dc21648b7180b94668622e40e723ddb45f816a0b4db31f80c03b8227679254a,"[""https://twitter.com/peckshield/status/1654667621139349505""]",[],~$90k,exact_contract_basename,True,True,,,2023-05-06,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",bsc:0x9a1aef8c9ada4224ad774afdac07c24955c92a54,4d0cde578d7c6944e7d1,,,,,not_resolved_requires_archive_rpc
lw,defihacklabs,bsc,28133285,0x7b8c378df8650373d82ceb1085a18fe34031784f,shanghai,ca2-e54f2002a25549da55ac,2023-05-12,LW,FlashLoan Price Manipulation,src/test/2023-05/LW_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2023/README.md,frozen_public_source_hashed,1b5a1d9c3166c2b9d60fefc71f8e12d2c3d2f604b259d662e38310d39db6838b,49b6cafe686b7ed303e5c8fde8dcbd7aad87ef4c64f05c35cfd6166a6ee469de,"[""https://twitter.com/PeckShieldAlert/status/1656850634312925184"", ""https://twitter.com/hexagate_/status/1657051084131639296""]",[],~$50k,frozen_date_override,True,True,,,2023-05-12,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",bsc:0x7b8c378df8650373d82ceb1085a18fe34031784f,e640b15471683df03d75,,,,,not_resolved_requires_archive_rpc
