case_name,chain,positive_deployment_time,positive_prediction_cutoff_time,positive_record_sha256,admissible_deployment_start,admissible_deployment_end,existing_pair_count,maximum_flow_allocated,controls_required,minimum_additional_distinct_slots,require_new_chain_address_identity,require_deployed_by_positive_cutoff,require_pair_specific_cutoff_covariates,expansion_status,selection_authorized,expansion_requirement_sha256
socketgateway,ethereum,2024-01-13T05:16:59Z,2024-01-14T05:16:59Z,592e42e8d2e63322604e6f30cd767e4e9a8add2a0cdb124c29fe07cad387983d,2023-12-14T05:16:59Z,2024-01-14T05:16:59Z,0,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,bb07e06cdd0392ea9d0f3e9f111a53e2b8843b4b1045c29b1567353d9c2d9ed0
sorra_staking,ethereum,2024-12-19T18:18:47Z,2024-12-20T18:18:47Z,b4fc65550efe1d5b42b9e378c61165c0cd3f161f9b05c5b39ca6d112181917ae,2024-11-19T18:18:47Z,2024-12-20T18:18:47Z,0,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,bd39a398e6aa28cac67fdf39b2316adf6497229e13f679bd5a146620956b32b0
spacegodzilla,bsc,2022-07-11T06:55:55Z,2022-07-12T06:55:55Z,0660387c40197b55ffe9e7636bdbfda6d24eb56df244d47e952b6a9b5357202f,2022-06-11T06:55:55Z,2022-07-12T06:55:55Z,17,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,0f6b25d987289acc0d2433f17d95c71d45232fd70c9276b1764209e6c239c2ea
spartan,bsc,2020-09-27T13:47:55Z,2020-09-28T13:47:55Z,c1d617867f32aac0dde5c8a3ac459909d37b4b0bd0a12ed971500b9036c95e02,2020-08-28T13:47:55Z,2020-09-28T13:47:55Z,0,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,d592a0d3146b0f2b04d36e0e0fb41b9b34cdb92734e71c28a5c58aaac761aa61
spectra_finance,ethereum,2024-06-28T16:56:23Z,2024-06-29T16:56:23Z,040d531b7371ca461f448779895925c53d9ef820bb1f41720c9621f0ae2883df,2024-05-29T16:56:23Z,2024-06-29T16:56:23Z,1,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,d655f304455a0f0b683617d03de75acca7557c791f36eb476286a0c6609fde96
squid,bsc,2024-03-10T10:33:06Z,2024-03-11T10:33:06Z,1b6cb01b981d5258f1d80bf328a0cad4478c1a21cbdb46f9f7147993faf1c088,2024-02-09T10:33:06Z,2024-03-11T10:33:06Z,3,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,68c8c36610a9dcb6828a4fdbcba9504b8a6b154938c922ba5dded7c2e54f5638
starlink,bsc,2022-02-22T13:21:20Z,2022-02-23T13:21:22Z,702ba0b45260394866227345e6d72d4cc2cb45b0e0c0485313ea534409af6e56,2022-01-23T13:21:20Z,2022-02-23T13:21:22Z,41,7,10,3,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,1ff5e73f49af3545ea583055f96caf37b82b325c623d9c46df332db3e6ba9771
stepp2p,bsc,2025-05-07T13:03:54Z,2025-05-08T13:03:54Z,17649b946f1546455b9863dd5b7bbe156289ea7756027e976a5845223a879f1a,2025-04-07T13:03:54Z,2025-05-08T13:03:54Z,0,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,787b3c299c3b61f53547e16262138255efe4dbb16abcd5731a35ff60f4bb73b8
sturdy,ethereum,2022-12-01T17:24:47Z,2022-12-02T17:24:47Z,436a083b4fb5ae8c4288342166425d9125f713d262a6a8e8421cb72d317638a2,2022-11-01T17:24:47Z,2022-12-02T17:24:47Z,2,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,38ceced7b2439e02bf9b5ba0777856a42860c7f0f4a368bec9c92664ef17c931
sumermoney,base,2024-01-08T22:03:11Z,2024-01-09T22:03:11Z,944753142891046349f4bd0529160edd43a9f0a487d1612594769aa2647a81cd,2023-12-09T22:03:11Z,2024-01-09T22:03:11Z,0,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,70e3ef5b30cfe6af3cfaba549ad40b46268b6f7b7c9580810956d992aaac8874
sushi_badger_digg,ethereum,2021-01-10T11:57:22Z,2021-01-11T11:57:26Z,50db9f46ba16d00c8daa946fb4358e56e810f3ba0786a0f2a16dff01f4e19064,2020-12-11T11:57:22Z,2021-01-11T11:57:26Z,1,1,10,9,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,ce05ce1048b03ffd4789178c275bb0f63a396b0619ef53ddee30842127b32e44
sushi_router,ethereum,2023-04-05T06:46:59Z,2023-04-06T06:46:59Z,0d14d76da6e73903f3df28a58a41474c6c14b815fec95edcab1d867becd1b33a,2023-03-06T06:46:59Z,2023-04-06T06:46:59Z,0,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,eecd0880b810876ea639e7cce6a68448244c0dc3c0cdb577d5ae6dcfbb875b4d
sushimiso,ethereum,2021-08-09T17:54:50Z,2021-08-10T17:54:50Z,d6725cb869f93d51c80daf624cfadfaf066f72e0db9dc6d6866bc3faee1cc70c,2021-07-10T17:54:50Z,2021-08-10T17:54:50Z,0,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,a79ade6ecadfbeeca17cce5b5eb42a9094b44191d31841576070acf121ff945d
sut,bsc,2023-06-07T16:57:56Z,2023-06-08T16:57:56Z,46a13fc9b3f2927a6a8ca3b6f04fa66313903230e2f0aea0f079ae6d00ed6159,2023-05-08T16:57:56Z,2023-06-08T16:57:56Z,17,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,47fc9db91d21cc15e926fdfbe4b0b5f836b0098babab43dd1eed93980012aba8
swampfinance,bsc,2021-03-09T12:15:15Z,2021-03-10T12:15:17Z,f1d4492319f107517494da62ff822e420703c80387ee78d7ce9ba83a73f75d1b,2021-02-07T12:15:15Z,2021-03-10T12:15:17Z,2,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,9ed166a47094b25d663f7a6e0bcaa35a36ea87cdd7657d4fcd3181a044a9516f
swapp_staking,ethereum,2021-06-20T18:06:58Z,2021-06-21T18:07:01Z,fff680dd6cb209f6a0731f6af459f5956e363d65414b72e2b8e40ab3d9402b81,2021-05-21T18:06:58Z,2021-06-21T18:07:01Z,0,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,3f0a3132a0383a89190a52b56ec942736fa558b8452c4ef470ab622d36fbec32
synaplogic,base,2025-10-12T07:35:09Z,2025-10-13T07:35:09Z,b846dc0fd33febd7c8cf110d34f84f8854a265e787a5ba6bc45de2a55b336ace,2025-09-12T07:35:09Z,2025-10-13T07:35:09Z,0,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,a1b047fed920770421e9885a8ceffe8995678e3670cddf7311ae9cd20d7adc17
teamfinance,ethereum,2021-07-28T12:36:46Z,2021-07-29T12:36:55Z,9f659b643ca333c13774c8260878aaf1d3edb02275c191bd031a8c8f76170925,2021-06-28T12:36:46Z,2021-07-29T12:36:55Z,0,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,1f02c6e767185d4b42a4d571e8ff051569579e20e8e7c6ac09ac10b4b18d254d
tecraspace,ethereum,2021-04-13T12:34:15Z,2021-04-14T12:34:44Z,59fa80e4f670f5cb3689d6e44205e3484cb2f7b1c63f1903aa507d11b28171ca,2021-03-14T12:34:15Z,2021-04-14T12:34:44Z,1,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,0192bb0b1da22c06b102db8d4a1ffe9281701db1db6adf715c15443405c7f068
templedao,ethereum,2022-06-02T00:35:35Z,2022-06-03T00:36:30Z,2cadc01ccb074aaf9c65304d91a0297cc79c0448307567cd4d39398ab7e1938a,2022-05-03T00:35:35Z,2022-06-03T00:36:30Z,0,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,5cb6d6e663871270e5f78d6cf988d309f807d7e6938180054120c30782e3a831
tgbs,bsc,2024-02-09T12:25:55Z,2024-02-10T12:25:57Z,c5edb118c2aa264b68ae8ee35fc2e8b8e891f062c1f35be5bc3747d873956cbe,2024-01-10T12:25:55Z,2024-02-10T12:25:57Z,7,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,29a7e77eea43cfff2e12038fa9195db799d5ccfed8a1f69c5202ccd4addd9f55
thenftv2,ethereum,2022-01-19T06:45:15Z,2022-01-20T06:45:29Z,290bf003ec41ba174681924a8a871c63d56bae8a8595c40901a1f66d9f3a1d71,2021-12-20T06:45:15Z,2022-01-20T06:45:29Z,0,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,7928c2f29dd383bcbde67cf1e70ea07852c265db0a324b3e716fab801b286369
tifi,bsc,2022-11-12T06:02:56Z,2022-11-13T06:02:57Z,1ae5bf8503e51e6f0a38d600365d49ee62ddd6fda1f10d3acff31018d0d43930,2022-10-13T06:02:56Z,2022-11-13T06:02:57Z,5,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,09554e8c76596a9df1fafc1a316487e87974cc7ea3781168ca07e638640bc5dd
tinu,ethereum,2021-06-19T18:45:35Z,2021-06-20T18:45:47Z,a5dc730b148332d75ad2bf8546be08ffba3e3216b0b131330b3d8a18bec78d1f,2021-05-20T18:45:35Z,2021-06-20T18:45:47Z,0,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,ea858251cdf3da71703e7ed6dd040fce6d51a8feca6041fe42318ff1aadc0856
tradeonorion,bsc,2021-02-28T16:31:45Z,2021-03-01T16:31:46Z,d005b1cca1ea27467582b5ef49d1eaaf8ab05b0985d6db4526d2d9399a2d00d6,2021-01-29T16:31:45Z,2021-03-01T16:31:46Z,2,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,777ce2c215acc6deaec4a9066fe6fa16d6d240784665b70f0f9c6c04e193612c
truebit,ethereum,2021-04-11T10:54:54Z,2021-04-12T10:56:15Z,0b7410b57a75201624cdb45e830383e1e6581a6b2e3438eb52c5b6ba955a8654,2021-03-12T10:54:54Z,2021-04-12T10:56:15Z,1,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,645c6d4fccefa45df0dbe69dafa1817a02c5417db739085fdd0881e967fcbbdb
trustpad,bsc,2022-07-18T16:52:20Z,2022-07-19T16:52:20Z,b044573bb92d6a21ebeb6d647dd83ff494ee9bd1103987e64de5bbaf7c8917c0,2022-06-18T16:52:20Z,2022-07-19T16:52:20Z,15,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,1a9b360b886c4d4e6ef0664d5602907c1385455e3f18cd3d3136ef72b0c551d0
uearnpool,bsc,2022-09-17T03:28:45Z,2022-09-18T03:28:47Z,25fa63b42c797aaf2e071a520165f81c7e790a6d9e8ec097004e1ea652131a15,2022-08-18T03:28:45Z,2022-09-18T03:28:47Z,6,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,3593896e838c183e0ccef7c027d69f92c046c2049ce033ecb77feec3c95c0cc1
uerii,ethereum,2021-11-15T01:25:28Z,2021-11-16T01:25:50Z,5d07b512dc58a34cb884029e4d8059c42a9689bc4176132c8853a163f42451e9,2021-10-16T01:25:28Z,2021-11-16T01:25:50Z,0,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,5abd438a2d431d5d22b78be61e5953f6cae6daef0f9b1988dfbd50dd8328dcd2
ufdao,bsc,2021-11-15T15:07:23Z,2021-11-16T15:07:25Z,abc9765d6cf6e250b64713d0c33aa242faf0bd1cf26b8afbab0c1b373b5525f5,2021-10-16T15:07:23Z,2021-11-16T15:07:25Z,27,10,10,0,True,True,True,NO_DEPLOYMENT_SCOPE_DEFICIT,False,740d674816dc55a97ed4a3f49364e3ad55b4b4c9555f672cc500d1d3c138d69e
ulme,bsc,2022-10-19T14:46:13Z,2022-10-20T14:46:15Z,0eb20d15189a6dd8b09d11d643be43004416a993d3719b2e122f3e83acc2196e,2022-09-19T14:46:13Z,2022-10-20T14:46:15Z,0,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,01a5d0c4fb3970f1901fb99e1dac6173733c8dd0d20fbf6ba67b77bf77fb39a7
ulme_2,bsc,2022-10-19T14:46:13Z,2022-10-20T14:46:15Z,194a0da76d1fc22e3a003976536cb7a47fd83516323d8949ad338b16a6e3a177,2022-09-19T14:46:13Z,2022-10-20T14:46:15Z,0,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,8376f9c2dd29550e59ca8d17be33f36e1601cfabe8e475b3ad7d99382b60c8d6
umbrella,ethereum,2022-03-14T17:05:30Z,2022-03-15T17:05:56Z,61c763c6fa8d12cfca53037545c556c1298fb460b099b2f9ba9cec5932de3565,2022-02-12T17:05:30Z,2022-03-15T17:05:56Z,0,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,85eee6fa5986d6faeb5aaa002ee26cbe1d9088711fa36ed4a472a61d85672315
un,bsc,2022-07-20T00:55:47Z,2022-07-21T00:55:49Z,db9a16042702a3db25b3a7714176e3b2daa5749a8befb17f215af996201a03ff,2022-06-20T00:55:47Z,2022-07-21T00:55:49Z,16,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,3895e0bd575089189a62927bcf725081859d7e0f901148389e070755bc912f8a
uniclynft,ethereum,2021-10-30T23:20:37Z,2021-10-31T23:20:40Z,a57144a824712b22786a29d76c39ef865f9a66c59cc885da6352799b07bf81f3,2021-09-30T23:20:37Z,2021-10-31T23:20:40Z,0,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,ad46fd670f12c12430ceaac2bb058672df2e856066176b4a530815abb54b180c
unilend,ethereum,2024-02-12T18:14:11Z,2024-02-13T18:14:11Z,083e823b05dd16d3badfcddd21a656ada4ddfdab5fb06bb0768cc74f47b9a766,2024-01-13T18:14:11Z,2024-02-13T18:14:11Z,0,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,613ff7e298ae9832c526c99fc797fdd1f1b1bce77a3850402290ee3179ac2984
unverified,bsc,2022-08-11T11:19:30Z,2022-08-12T11:19:30Z,40410fe89c9c12a48f7bd16d8a0abd7f73dcb33cc60e55425f160c13d96c01c3,2022-07-12T11:19:30Z,2022-08-12T11:19:30Z,13,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,a073dd85949a3c68b52ee26070d847a544d89e430a337d1c2d19f6a85321e252
upswing,ethereum,2020-09-28T18:04:25Z,2020-09-29T18:04:56Z,58edf724aa2885d5df5683e70a33ba814116b5c2c0b13ed44d0e8a17fcae9091,2020-08-29T18:04:25Z,2020-09-29T18:04:56Z,1,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,a8683170061ecef1b6a505ba57f5d5ff4d603ded7291ee0304cb174ab9f880a3
uranium,bsc,2021-04-16T06:34:04Z,2021-04-17T06:34:05Z,e89aff6da1f768ddcdf5fb5c5e67713c70b90b0e0c910fcca3ecd261c645a4dd,2021-03-17T06:34:04Z,2021-04-17T06:34:05Z,4,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,2dffbddf948a689e9fafb079fcbf064d83c4af55e651a0a9b5537d405ad12355
usdtstakingcontract28,ethereum,2023-07-11T12:53:59Z,2023-07-12T12:53:59Z,bc8acb970730b3b660298d87efe5a4d285c7ab7c488f7b01c629f61f0a43135d,2023-06-11T12:53:59Z,2023-07-12T12:53:59Z,0,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,0a48ac4c22abf7988c680b87f830e3253b96a33603114508e8df05c91e0c1661
usual_money,ethereum,2024-06-05T12:56:35Z,2024-06-06T12:56:35Z,226e97eca71e6805f47e2be6fb2a3a8850c676ebd9ee29967ef430b09b720c70,2024-05-06T12:56:35Z,2024-06-06T12:56:35Z,1,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,607f7360d9898d444265a7383f26fa06c7cf9fe318fcc5d8433705748da15bee
utopia,bsc,2023-02-24T12:24:14Z,2023-02-25T12:24:16Z,47c3925dd307f790c2c7b4334a4d97642078e13b9392afda83164b250d290d34,2023-01-25T12:24:14Z,2023-02-25T12:24:16Z,5,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,d2e6c7c33a46995af892dd2fba879329106bf4cab4698a31bf1450766a7c1c09
uwerx,ethereum,2023-02-07T16:19:23Z,2023-02-08T16:19:23Z,187aecae7a455a86666722e95af46cafe799752b19f1401649fb456c0b73b38a,2023-01-08T16:19:23Z,2023-02-08T16:19:23Z,0,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,a1503268cdfc23a90086840558def0e131e15b67da22cda18d5edef7aee52cc0
uwulend_first,ethereum,2022-09-19T16:55:47Z,2022-09-20T16:55:47Z,8cc2f288359cc05250d05d8532315f797d943665e2a6c45c4fdf4df0447e8117,2022-08-20T16:55:47Z,2022-09-20T16:55:47Z,0,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,4c360900677b2341bc33e56d983271538ca1e4b289ef5293df36ab0509b830b4
uwulend_second,ethereum,2022-09-19T16:55:47Z,2022-09-20T16:55:47Z,b78cb2be100a104c20ddb747a60c0cefcdd9c543d901e5b799ab0ed3f75f17d9,2022-08-20T16:55:47Z,2022-09-20T16:55:47Z,0,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,28e0f8dce6a9f334c8fb048b7a27e944df768c5e28f0e9e251339e896cb88e70
valuedefi,bsc,2021-03-05T07:52:07Z,2021-03-06T07:52:08Z,e95b08449201c8849f3ac759e451c002b225ecece85b9be392ce340fa694160e,2021-02-03T07:52:07Z,2021-03-06T07:52:08Z,2,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,0824e12ae47de0718e1d15639a146f39a4e73c66ae6cd295b6395f2ff6faf629
venus_the,bsc,2025-01-27T15:33:23Z,2025-01-28T15:33:23Z,467ee7f13c332c5207ce7369bd897253d037a04710c145e1006b1ed8e74433e9,2024-12-28T15:33:23Z,2025-01-28T15:33:23Z,3,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,2ef05183f477c14ae24c85dab2e028b77fe751de2d751223017b1c0135cc2046
veth,ethereum,2024-10-27T09:08:11Z,2024-10-28T09:08:11Z,542361f7d6aceea9f8ba4ff401730aee2476cf4e8386d2005650acf2d99f97b0,2024-09-27T09:08:11Z,2024-10-28T09:08:11Z,0,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,7f9376cdde26539505749c3b478079809e5c8d7293cd00e167b9fd87cbef80e0
visor,ethereum,2021-09-02T21:12:15Z,2021-09-03T21:12:29Z,15b2abb10b76c8c9b92429fd968d8d50af0e3ce9b0904e38f5142b5cdab80ab9,2021-08-03T21:12:15Z,2021-09-03T21:12:29Z,0,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,35239b43db0f7b901f3728b946e57ffbf651075134be2a23e81f7110875d6254
vista,bsc,2023-07-19T08:36:38Z,2023-07-20T08:36:40Z,fa298eae46c8ca491b4013229c8ae703f5608c400ce80070837b94ae34373fa2,2023-06-19T08:36:38Z,2023-07-20T08:36:40Z,5,2,10,8,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,9d7df0b731ce2389545b10547ce189aa695941ff827efd958e707df3035aba0d
vtf,bsc,2022-10-09T13:43:10Z,2022-10-10T13:43:10Z,109f06f1a3c7e2232079270b3f5fbae5d101be18e5fa96d7fba73b12c4525906,2022-09-09T13:43:10Z,2022-10-10T13:43:10Z,1,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,0b2778ff5a497e9311021cfaec6b7b4c581df65602505b3dd8dc272260a3eac6
w_key_dao,bsc,2024-11-07T11:47:50Z,2024-11-08T11:47:51Z,e9526c30c277bc0af23e489dcd7ff7415b4c4414189f68d02cb768c427e83993,2024-10-08T11:47:50Z,2024-11-08T11:47:51Z,4,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,a1490ea4bf70fc990f57e4a6120d6b0bc5b810ecb0da4ea0040f5061848d1390
wdoge,bsc,2021-06-03T02:12:43Z,2021-06-04T02:12:45Z,4f2d2f295d554951f69d45f39efde6359b6c9677f570c50a1facdc8263fbb6a9,2021-05-04T02:12:43Z,2021-06-04T02:12:45Z,13,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,4d84793313b53689abb805195062217d1aab8b10d30a527f53bae1a7bb53e9a4
weco,bsc,2023-08-11T20:33:33Z,2023-08-12T20:33:34Z,2a5b674b26ab7cac3e71db334d715302c1f42c3d25ddd5b6ec528601cb143843,2023-07-12T20:33:33Z,2023-08-12T20:33:34Z,11,5,10,5,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,507fd8412fa1eeff4309d98777153941076c6582c08d7db9938e0c59191e232a
wgpt,bsc,2023-06-19T07:27:28Z,2023-06-20T07:27:30Z,e16e75ba99f88fcbb7cb5b8ff907070e7e6ddbcd83d5a85ded1309d45feeea13,2023-05-20T07:27:28Z,2023-06-20T07:27:30Z,12,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,cc3f93925d3e91e0f2230ea6124809c31e0d9cda50e38c31755b8a0903235e0e
wifcoin_eth,ethereum,2024-06-10T00:26:59Z,2024-06-11T00:26:59Z,3dba3a1fbdf3ea57ec546bc59b164837441e3979dfab45f83454c7118a4fee69,2024-05-11T00:26:59Z,2024-06-11T00:26:59Z,1,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,228e70261235fe19d4b0b44bf3cd47254f874da6ee60b28512bf11e195915d69
will,bsc,2024-06-25T10:52:51Z,2024-06-26T10:52:52Z,09bd64cd915b561e3552f4677f096e304fe8963abad40efb7825050fce6a1607,2024-05-26T10:52:51Z,2024-06-26T10:52:52Z,3,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,e0c2c02914e1f85d69a56b0d49c9b4791ae71273be4dd0e274eacfe3c7e53102
wiselending,ethereum,2023-08-07T19:13:59Z,2023-08-08T19:13:59Z,a0a7bf92699f6233daf8e39c12c46456b418088c2fae84cbacdf1da6a096cffa,2023-07-08T19:13:59Z,2023-08-08T19:13:59Z,0,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,794fa1a28633fa2f4489267c7d8f2634d69a8362b1d34d32aade4e1461f3ef6c
wiselending02,ethereum,2023-12-03T20:28:35Z,2023-12-04T20:28:35Z,5e1c17d39460fac39476e6d8a5876bca44c1f23a9ad0d52f95a6b5d49056a79c,2023-11-03T20:28:35Z,2023-12-04T20:28:35Z,0,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,7d2016d84d8a2fb395eb93c66e71fc6b3b0388219b518796699431f7d3c3359a
wiselending03,ethereum,2023-12-03T20:28:35Z,2023-12-04T20:28:35Z,dea64f22a52811f42fb3de4043f82b44dac9424748d8fe0637b4feb1c96ea765,2023-11-03T20:28:35Z,2023-12-04T20:28:35Z,0,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,10143be25a2d0cf0c2adf3a638ac9ebc3e5b1ad3836fd76efc647d7e6378b809
wsm,bsc,2024-02-08T13:58:57Z,2024-02-09T13:58:58Z,e615ff21b7a5509d97227c698ce1bef3b2099a92f461462ec2caae81dd88c6a4,2024-01-09T13:58:57Z,2024-02-09T13:58:58Z,8,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,8c4bb2b613673a5e2ed519f85c4a1bd5931ffcafa713fcafeeff35c42875e43d
xavefinance,ethereum,2021-06-24T18:41:14Z,2021-06-25T18:41:21Z,910233902b12856f2c126ef8c8a6beee81c56b5bd4547b3feb2c996e73b833ab,2021-05-25T18:41:14Z,2021-06-25T18:41:21Z,0,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,18d068a58b76cb798c429807d61256f81c3d9533291faecf15382a18faa58896
xbridge,ethereum,2023-10-20T11:41:35Z,2023-10-21T11:41:35Z,eaba42ad23e049993848885aafadb6e14b59a512250f09a4666c015b4ce7a6b0,2023-09-20T11:41:35Z,2023-10-21T11:41:35Z,0,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,e24776f93c269d74b3d49d139f05457261abd3501dde807d4275cb0c28c8904a
xcarnival,ethereum,2022-06-05T12:43:53Z,2022-06-06T12:43:57Z,f404fdda44db1c3f2f76a513a090d1431231c6392e7271c239bc98b53af14e5c,2022-05-06T12:43:53Z,2022-06-06T12:43:57Z,0,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,31fc7ea90757bc85bcf6805c21e5db87cea838cb9cce2f308e941dd4e6a273fc
xsdwethpool,bsc,2023-06-24T13:03:45Z,2023-06-25T13:03:45Z,d94b603b84c51f571000d62237b6654739477c91ae0ea6eb5af632e1a0cc16c0,2023-05-25T13:03:45Z,2023-06-25T13:03:45Z,6,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,e76176ac35872e3d5d4ac9ef2acb7dbcbc9743b4ac4aa76183aa595a83aa4b2d
xsij,bsc,2024-01-25T12:33:31Z,2024-01-26T12:33:31Z,c8f0cd9781f628cd7a219d0dfc58ab06a7568ccf4f8354d347c0b7c3c3ede825,2023-12-26T12:33:31Z,2024-01-26T12:33:31Z,10,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,71aa4d81927bb907634158c49c585c19fce40367f13f69e982fc503cf22223cd
xst,ethereum,2021-02-06T03:16:27Z,2021-02-07T03:17:05Z,948b18731e673cb5b4960bed948d0554eb59a05b410c6d61604693d05fc4ac8b,2021-01-07T03:16:27Z,2021-02-07T03:17:05Z,0,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,02312c4a3c955207c55a5ac92c5cc5f0afe9527e1907236f7e141af3bbb3ee39
xst_2,ethereum,2021-01-24T05:02:06Z,2021-01-25T05:02:44Z,7946d0b06072c3df58ebe86cf0d5d826bb77f8d54b9a15fd09a4d5d76c95775a,2020-12-25T05:02:06Z,2021-01-25T05:02:44Z,0,0,10,10,True,True,True,HISTORICAL_DENOMINATOR_EXPANSION_REQUIRED,False,5fa71c220c2ae75caef6fc2d6d934a8c2d6698da8e3a9d629ae79080c4077058
