case_name,task_source,chain,fork_block_number,target_contract_address,evm_version,case_id,incident_date,incident_name,mechanism_raw,incident_contract_path,incident_chain,source_url,source_status,source_snapshot_sha256,incident_record_sha256,incident_reference_urls,incident_tx_hashes,incident_loss_text,match_method,incident_metadata_present,benchmark_fork_anchor_present,deployment_block,prediction_cutoff_block,incident_block_or_time,source_availability_time,runtime_bytecode_hash_at_cutoff,outcome_adjudication_id,temporal_certification,admissibility_reason_codes,population_role,replaced_parent_slot_case_id,parent_envelope_path,parent_envelope_sha256,parent_case_artifact_path,parent_case_artifact_sha256,candidate_envelope_path,candidate_envelope_sha256,historical_envelope_path,historical_envelope_sha256,replacement_selection_rank,replacement_order_rule,replacement_source_sha256,replacement_readme_sha256,replacement_incident_block,replacement_exploit_tx_hash,candidate_id,source_case_id,source_artifact_path,source_artifact_sha256
ehive,defihacklabs,ethereum,17690497,0x4ae2cd1f5b8806a973953b76f9ce6d5fab9cdcfd,shanghai,ca2-82c63f4f3f31559be9a8,2023-08-21,EHIVE,Business Logic Flaw,src/test/2023-08/EHIVE_exp.sol,mainnet,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2023/README.md,frozen_public_source_hashed,1b5a1d9c3166c2b9d60fefc71f8e12d2c3d2f604b259d662e38310d39db6838b,b90f303b9792c571423fdf6fa220a018f3664860d2b524f62b39f6b38fefc56b,"[""https://twitter.com/bulu4477/status/1693636187485872583""]",[],~$15K,exact_contract_basename,True,True,,,2023-08-21,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-82c63f4f3f31559be9a8.json,5406fc26d2e9924a7d58ebc5c8311d540a58b54e3b7b244b469a65cae0e1e885,cases/ca2-82c63f4f3f31559be9a8.json,3ebad889a6bb6307cc7f37c1bd18c136760ebce980428421fd8a984e5f42c9b5,,,,,,,,,,,,ca2-82c63f4f3f31559be9a8,cases/ca2-82c63f4f3f31559be9a8.json,3ebad889a6bb6307cc7f37c1bd18c136760ebce980428421fd8a984e5f42c9b5
balancer,defihacklabs,ethereum,18004651,0x9210f1204b5a24742eba12f710636d76240df3d0,shanghai,ca2-3049d2889726467cfdcb,2023-08-27,Balancer,Rounding Error && Business Logic Flaw,src/test/2023-08/Balancer_exp.sol,mainnet,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2023/README.md,frozen_public_source_hashed,1b5a1d9c3166c2b9d60fefc71f8e12d2c3d2f604b259d662e38310d39db6838b,2874efeac1f3c130d422c24d482bf435af39a7b71926151d92f622c65c415660,"[""https://blocksecteam.medium.com/yet-another-risk-posed-by-precision-loss-an-in-depth-analysis-of-the-recent-balancer-incident-fad93a3c75d4"", ""https://medium.com/balancer-protocol/rate-manipulation-in-balancer-boosted-pools-technical-postmortem-53db4b642492""]",[],~$2M,exact_contract_basename,True,True,,,2023-08-27,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-3049d2889726467cfdcb.json,728f8f5d34a2f7d6e670dc5df59836d79aad7f212148f4ca6d8d70fee00d7dd7,cases/ca2-3049d2889726467cfdcb.json,0a34ae88c5cac224c962b0e1bde946fb43177bfe69e46063d0a442f39322797f,,,,,,,,,,,,ca2-3049d2889726467cfdcb,cases/ca2-3049d2889726467cfdcb.json,0a34ae88c5cac224c962b0e1bde946fb43177bfe69e46063d0a442f39322797f
eac,defihacklabs,bsc,31273018,0x64f291de10ecd36d5f7b64aaebc70943cface28e,shanghai,ca2-e017525389c5fba3ce28,2023-08-29,EAC,Price Manipulation,src/test/2023-08/EAC_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2023/README.md,frozen_public_source_hashed,1b5a1d9c3166c2b9d60fefc71f8e12d2c3d2f604b259d662e38310d39db6838b,bc218962d9ef63f3067269968d51defc1f4697fe5b8bf49c19452d3c3506e6ef,"[""https://twitter.com/bbbb/status/1696520866564350157""]",[],~$29BNB,exact_contract_basename,True,True,,,2023-08-29,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-e017525389c5fba3ce28.json,7b2eb29b629b3b37a88c17c113bfd502612a99b03b4f4eca21648964fe58824f,cases/ca2-e017525389c5fba3ce28.json,67755ab456c1f0b2cab46fb3cbbd1f5baab7b4cc65a03467da6d1c12d4d5e24f,,,,,,,,,,,,ca2-e017525389c5fba3ce28,cases/ca2-e017525389c5fba3ce28.json,67755ab456c1f0b2cab46fb3cbbd1f5baab7b4cc65a03467da6d1c12d4d5e24f
earningfram,defihacklabs,ethereum,17875885,0x863e572b215fd67c855d973f870266cf827aea5e,shanghai,ca2-a21e3c90faf447e22997,2023-08-09,EarningFram,Reentrancy,src/test/2023-08/EarningFram_exp.sol,mainnet,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2023/README.md,frozen_public_source_hashed,1b5a1d9c3166c2b9d60fefc71f8e12d2c3d2f604b259d662e38310d39db6838b,a3fcad17a2ae54c366de182933eab1c3d9da6f56c4e43f54fcfcae5b1549da60,"[""https://twitter.com/Phalcon_xyz/status/1689182459269644288""]",[],~$286k,exact_contract_basename,True,True,,,2023-08-09,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-a21e3c90faf447e22997.json,0abf23dbde3cf304577979607654c7929597ffe5244f63cce3d6bbc32a4c6c48,cases/ca2-a21e3c90faf447e22997.json,11473ca808ee3fe33f53b4b0268537b57ee1b3a69d86f32e7e0ebdf93487e4e9,,,,,,,,,,,,ca2-a21e3c90faf447e22997,cases/ca2-a21e3c90faf447e22997.json,11473ca808ee3fe33f53b4b0268537b57ee1b3a69d86f32e7e0ebdf93487e4e9
ODOS,defihacklabs-temporal-replacement-finalization,base,25431001,0xb6333e994fd02a9255e794c177efbdeb1fe779c7,,ca2-b40a4160faf772fbf6c8,2025-01-23,ODOS,replacement_candidate,,base,,replacement_candidate_historical_snapshot_verified,d323862e91c280ec18756d3e166b695f72565076702cacb5fd81d064b1dcc5c0,e717a12b474b4343ad4074e5bef6de45dd1ce063bacf999cf06f2d1574c451a0,[],"[""0xd10faa5b33ddb501b1dc6430896c966048271f2510ff9ed681dd6d510c5df9f6""]",,frozen_chain_global_order_finalization,True,True,24367565,24410765,25431001,,7b424f7928b6a4f38f2648100878bbe8be83f0afd727a84e165fdfb3b48846fa,,replacement_candidate_selected,[],replacement,ca2-d5e2d826f6d08f10011e,cases/ca2-d5e2d826f6d08f10011e.json,6e99c6dd0d4d2a9e7e9eedf3fcdab7fa73c6c70e92accfa03510ec791ed80ce2,,,cases/ca2r-a888af28bf0d219d083d.json,71162f47dab093e516171a6b27440e91240c4d19b5adfb0d277a93da0860aa89,historical_cases/ca2r-a888af28bf0d219d083d/ca2r-a888af28bf0d219d083d.json,d01415fe4a92a42d34c2050cc75ea4221ed268cead28ecd480896b52d7f83947,3,first_eligible_unique_from_frozen_chain_global_order,d323862e91c280ec18756d3e166b695f72565076702cacb5fd81d064b1dcc5c0,d3b80fe4ed7198fc900616b269408c1d0485ef8f000f46d37adb75be862a4a9c,25431001,0xd10faa5b33ddb501b1dc6430896c966048271f2510ff9ed681dd6d510c5df9f6,ca2r-a888af28bf0d219d083d,ca2r-a888af28bf0d219d083d,historical_cases/ca2r-a888af28bf0d219d083d/ca2r-a888af28bf0d219d083d.json,d01415fe4a92a42d34c2050cc75ea4221ed268cead28ecd480896b52d7f83947
uwerx,defihacklabs,ethereum,17826202,0x4306b12f8e824ce1fa9604bbd88f2ad4f0fe3c54,shanghai,ca2-28984dadb4e195ff0adc,2023-08-02,Uwerx,Fault logic,src/test/2023-08/Uwerx_exp.sol,ethereum,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2023/README.md,frozen_public_source_hashed,1b5a1d9c3166c2b9d60fefc71f8e12d2c3d2f604b259d662e38310d39db6838b,543b26507e1d92c59fbbd12c55f643a672513fa1842572a45e2c7fe3007251a1,"[""https://etherscan.io/tx/0x3b19e152943f31fe0830b67315ddc89be9a066dc89174256e17bc8c2d35b5af8"", ""https://twitter.com/CertiKAlert/status/1686667720920625152"", ""https://twitter.com/deeberiroz/status/1686683788795846657""]","[""0x3b19e152943f31fe0830b67315ddc89be9a066dc89174256e17bc8c2d35b5af8""]",~$176ETH,exact_contract_basename,True,True,,,2023-08-02,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-28984dadb4e195ff0adc.json,4372951793e343f463e450090ab130b3272eea92a375cf32a009b8df897b57b2,cases/ca2-28984dadb4e195ff0adc.json,ecb5496138a3f8832d899023ce4005c7a4ebd6a19b349ee7dfcec9ecb89ec632,,,,,,,,,,,,ca2-28984dadb4e195ff0adc,cases/ca2-28984dadb4e195ff0adc.json,ecb5496138a3f8832d899023ce4005c7a4ebd6a19b349ee7dfcec9ecb89ec632
bfctoken,defihacklabs,bsc,31599443,0x595eac4a0ce9b7175a99094680fbe55a774b5464,shanghai,ca2-5aa3d29494fdde461d33,2023-09-09,BFCToken,Business Logic Flaw,src/test/2023-09/BFCToken_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2023/README.md,frozen_public_source_hashed,1b5a1d9c3166c2b9d60fefc71f8e12d2c3d2f604b259d662e38310d39db6838b,b56ad2e3b4b45b8a6c41e0d11b45ff86503c9df226cf61725c734618e17876c6,"[""https://twitter.com/CertiKAlert/status/1700621314246017133""]",[],~$38K,exact_contract_basename,True,True,,,2023-09-09,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-5aa3d29494fdde461d33.json,bf6aae5b0c048164e528b50b3066b062a46542f596827a00e575b5089edfa1bb,cases/ca2-5aa3d29494fdde461d33.json,5072d6de783c03daf93d61a2dbcba23f3f96edbacccf1d7ffaa784be100a8e7b,,,,,,,,,,,,ca2-5aa3d29494fdde461d33,cases/ca2-5aa3d29494fdde461d33.json,5072d6de783c03daf93d61a2dbcba23f3f96edbacccf1d7ffaa784be100a8e7b
floordao,defihacklabs,ethereum,18068772,0x759c6de5bca9ade8a1a2719a31553c4b7de02539,shanghai,ca2-81ae1f51e833bf23db49,2023-09-05,FloorDAO,Rebasing logic issue,src/test/2023-09/FloorDAO_exp.sol,mainnet,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2023/README.md,frozen_public_source_hashed,1b5a1d9c3166c2b9d60fefc71f8e12d2c3d2f604b259d662e38310d39db6838b,f2773ef985532853a323b49018a6a4b5179f58faa0047bea333da99ede24e52b,"[""https://medium.com/floordao/floor-post-mortem-incident-summary-september-5-2023-e054a2d5afa4"", ""https://twitter.com/PeckShieldAlert/status/1698962105058361392""]",[],~$40ETH,exact_contract_basename,True,True,,,2023-09-05,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-81ae1f51e833bf23db49.json,c73e31eebdcadb6936c19eba66a781c3f8cdb3a6723ea644ed2b791340014f13,cases/ca2-81ae1f51e833bf23db49.json,1b017c3b1697fc4df31b5e27bfe731b2ea2ac71a6f9f7ec5af825d0c5d11df67,,,,,,,,,,,,ca2-81ae1f51e833bf23db49,cases/ca2-81ae1f51e833bf23db49.json,1b017c3b1697fc4df31b5e27bfe731b2ea2ac71a6f9f7ec5af825d0c5d11df67
heavensgate,defihacklabs,ethereum,18069527,0x8ebd6c7d2b79ca4dc5fbdec239a8bb0f214212b8,shanghai,ca2-0214cb74200856148943,2023-09-05,HeavensGate,Rebasing logic issue,src/test/2023-09/HeavensGate_exp.sol,mainnet,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2023/README.md,frozen_public_source_hashed,1b5a1d9c3166c2b9d60fefc71f8e12d2c3d2f604b259d662e38310d39db6838b,aa049f6cdd223fb06f152c2f09320a78f3fa35c374da4fc053a9b791699527e2,"[""https://explorer.phalcon.xyz/tx/eth/0xe28ca1f43036f4768776805fb50906f8172f75eba3bf1d9866bcd64361fda834""]","[""0xe28ca1f43036f4768776805fb50906f8172f75eba3bf1d9866bcd64361fda834""]",~$8ETH,exact_contract_basename,True,True,,,2023-09-05,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-0214cb74200856148943.json,1608bc7d5106174058e0c47aa8592deef2d771a6e0a9dd66411bf102b5050d4d,cases/ca2-0214cb74200856148943.json,a14bb35db272506f00d49ce6506f2fd9e80d16d8303c655ebc8995c14de94ebe,,,,,,,,,,,,ca2-0214cb74200856148943,cases/ca2-0214cb74200856148943.json,a14bb35db272506f00d49ce6506f2fd9e80d16d8303c655ebc8995c14de94ebe
kub_split,defihacklabs,bsc,32021099,0xc98e183d2e975f0567115cb13af893f0e3c0d0bd,shanghai,ca2-7455b4981f74c1b4c51e,2023-09-24,KubSplit,Pool manipulation,src/test/2023-09/Kub_Split_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2023/README.md,frozen_public_source_hashed,1b5a1d9c3166c2b9d60fefc71f8e12d2c3d2f604b259d662e38310d39db6838b,c9c6d07740584932bd2016947c05ff9461413cd000452d86872ed8c1b51c4b1e,"[""https://twitter.com/CertiKAlert/status/1705966214319612092""]",[],~$78K,exact_contract_basename,True,True,,,2023-09-24,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-7455b4981f74c1b4c51e.json,0410a857bd4e1084a0898a50e0601fe9c418f0ee2a3e41ed8771da7ad9b16c44,cases/ca2-7455b4981f74c1b4c51e.json,f529709ba29456163fc7271d995ce7eb7b181475efe7314a6648e9b5e173faba,,,,,,,,,,,,ca2-7455b4981f74c1b4c51e,cases/ca2-7455b4981f74c1b4c51e.json,f529709ba29456163fc7271d995ce7eb7b181475efe7314a6648e9b5e173faba
jumpfarm,defihacklabs,ethereum,18070346,0x05999eb831ae28ca920ce645a5164fbdb1d74fe9,shanghai,ca2-f4910903d7134e1d631f,2023-09-05,JumpFarm,Rebasing logic issue,src/test/2023-09/JumpFarm_exp.sol,mainnet,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2023/README.md,frozen_public_source_hashed,1b5a1d9c3166c2b9d60fefc71f8e12d2c3d2f604b259d662e38310d39db6838b,0d0b062e1f0d40d4e6726d6175a56edd8cf39ac6144c15cfeea698f6448ea4c7,"[""https://twitter.com/DecurityHQ/status/1699384904218202618""]",[],~$2.4ETH,exact_contract_basename,True,True,,,2023-09-05,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-f4910903d7134e1d631f.json,c36f11c6f739cc73fac6db1b4e3e6af22906a6576a286c1d876aa4e2c470ddda,cases/ca2-f4910903d7134e1d631f.json,2458ca1ebc79b5b638eb495d1efb47ba79355d28912e51e65896fbdcb0ac9fa6,,,,,,,,,,,,ca2-f4910903d7134e1d631f,cases/ca2-f4910903d7134e1d631f.json,2458ca1ebc79b5b638eb495d1efb47ba79355d28912e51e65896fbdcb0ac9fa6
quantumwn,defihacklabs,ethereum,18070348,0x69422c7f237d70fcd55c218568a67d00dc4ea068,shanghai,ca2-d22c4160c4fed52695d2,2023-09-05,QuantumWN,Rebasing logic issue,src/test/2023-09/QuantumWN_exp.sol,mainnet,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2023/README.md,frozen_public_source_hashed,1b5a1d9c3166c2b9d60fefc71f8e12d2c3d2f604b259d662e38310d39db6838b,9fea35e24fa664c421d81962af5106dfdcad6cd39baa4ee715401d096783263a,"[""https://twitter.com/DecurityHQ/status/1699384904218202618""]",[],~$0.5 ETH,exact_contract_basename,True,True,,,2023-09-05,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-d22c4160c4fed52695d2.json,97708903d880c9fab7dc78fac9028d38304740389bde1af8e943e79477c6e97c,cases/ca2-d22c4160c4fed52695d2.json,3d304d710a6e00c00aa7c90924a709b9ac736fa2348dce0ecf345238e3e5f67f,,,,,,,,,,,,ca2-d22c4160c4fed52695d2,cases/ca2-d22c4160c4fed52695d2.json,3d304d710a6e00c00aa7c90924a709b9ac736fa2348dce0ecf345238e3e5f67f
uniclynft,defihacklabs,ethereum,18133171,0xd3c41c85be295607e8ea5c58487ec5894300ee67,shanghai,ca2-1579de76f9bed10399a7,2023-09-16,uniclyNFT,Reentrancy,src/test/2023-09/uniclyNFT_exp.sol,mainnet,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2023/README.md,frozen_public_source_hashed,1b5a1d9c3166c2b9d60fefc71f8e12d2c3d2f604b259d662e38310d39db6838b,0db0d6c9904687a9776a665c0520cd1a78c808142ec840b562f94e2f4cb60377,"[""https://twitter.com/DecurityHQ/status/1703096116047421863""]",[],1 NFT,exact_contract_basename,True,True,,,2023-09-16,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-1579de76f9bed10399a7.json,1459e05ee574b9580c45ce2cd737550bac36d5eb54476c40a8dc7b28fc5d3490,cases/ca2-1579de76f9bed10399a7.json,fab1ee97640eaf4d5fe6ac4aa51af8eec018e3e7b202ae293116979270dd4a99,,,,,,,,,,,,ca2-1579de76f9bed10399a7,cases/ca2-1579de76f9bed10399a7.json,fab1ee97640eaf4d5fe6ac4aa51af8eec018e3e7b202ae293116979270dd4a99
bh,defihacklabs,bsc,32512073,0xcc61cc9f2632314c9d452aca79104ddf680952b5,shanghai,ca2-8827a43c9b16b94734ae,2023-10-11,BH,Price manipulation,src/test/2023-10/BH_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2023/README.md,frozen_public_source_hashed,1b5a1d9c3166c2b9d60fefc71f8e12d2c3d2f604b259d662e38310d39db6838b,d1106cb47b8157ac5f170d68d85ccd44b5f16f7588cf5d6e6c0dcd7c76d4fd18,"[""https://twitter.com/BeosinAlert/status/1712139760813375973"", ""https://twitter.com/DecurityHQ/status/1712118881425203350""]",[],~$1.27M,exact_contract_basename,True,True,,,2023-10-11,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-8827a43c9b16b94734ae.json,739f03ada6d21c8c763d9358eb04f8c6d8b596e80f8d901424b30fddc834071d,cases/ca2-8827a43c9b16b94734ae.json,912e022ef6f630ff8cce8fd9b4f182622b068a7dd7402cbe6e4e289a491f9bfb,,,,,,,,,,,,ca2-8827a43c9b16b94734ae,cases/ca2-8827a43c9b16b94734ae.json,912e022ef6f630ff8cce8fd9b4f182622b068a7dd7402cbe6e4e289a491f9bfb
depayrouter,defihacklabs,ethereum,18281129,0xae60ac8e69414c2dc362d0e6a03af643d1d85b92,shanghai,ca2-4c0faea601ab4a95ced8,2023-10-05,DePayRouter,Business Logic Flaw,src/test/2023-10/DePayRouter_exp.sol,mainnet,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2023/README.md,frozen_public_source_hashed,1b5a1d9c3166c2b9d60fefc71f8e12d2c3d2f604b259d662e38310d39db6838b,678451b45a53f4ee384c87cc3134587e84b856c5e44a23003787abf1ad5908a3,"[""https://twitter.com/CertiKAlert/status/1709764146324009268""]",[],~$ 827 USDC,exact_contract_basename,True,True,,,2023-10-05,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-4c0faea601ab4a95ced8.json,55cacc7cc475700b653057272b17520d8e55a56090bff3ffc46ef56b54eaee95,cases/ca2-4c0faea601ab4a95ced8.json,87299fa00856eee63b3451fe66ab1170f58ad9b7870db2b98f7bf383e6cca989,,,,,,,,,,,,ca2-4c0faea601ab4a95ced8,cases/ca2-4c0faea601ab4a95ced8.json,87299fa00856eee63b3451fe66ab1170f58ad9b7870db2b98f7bf383e6cca989
astrid,defihacklabs,ethereum,18448167,0xbaa87546cf87b5de1b0b52353a86792d40b8ba70,shanghai,ca2-746ec2d0566ffbda9c0f,2023-10-28,AstridProtocol,Business Logic Flaw,src/test/2023-10/Astrid_exp.sol,mainnet,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2023/README.md,frozen_public_source_hashed,1b5a1d9c3166c2b9d60fefc71f8e12d2c3d2f604b259d662e38310d39db6838b,1df4c4dc2d6d91e85e110d98993c38b3ee183c950028cddbdca2bdb4c36bc11e,"[""https://twitter.com/Phalcon_xyz/status/1718454835966775325""]",[],~$127ETH,exact_contract_basename,True,True,,,2023-10-28,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-746ec2d0566ffbda9c0f.json,977cf1f8695aba1308384f3746ea729732236c6af70a976e24797be5fc327931,cases/ca2-746ec2d0566ffbda9c0f.json,93fca3e15b5c5accfd8723661829aaa0854e9d6281c41c3d59d8f22260f252c8,,,,,,,,,,,,ca2-746ec2d0566ffbda9c0f,cases/ca2-746ec2d0566ffbda9c0f.json,93fca3e15b5c5accfd8723661829aaa0854e9d6281c41c3d59d8f22260f252c8
hopelend,defihacklabs,ethereum,18377041,0x53fbcada1201a465740f2d64ecdf6fac425f9030,shanghai,ca2-6e5acd680aa3d14315b9,2023-10-18,Hopelend,Div Precision Loss,src/test/2023-10/Hopelend_exp.sol,mainnet,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2023/README.md,frozen_public_source_hashed,1b5a1d9c3166c2b9d60fefc71f8e12d2c3d2f604b259d662e38310d39db6838b,ac3363b2ee8827a619f153f254a699bb2ff1a671a64d2945ea708e69bd5e5908,"[""https://lunaray.medium.com/deep-dive-into-hopelend-hack-5962e8b55d3f"", ""https://twitter.com/immunefi/status/1722810650387517715""]",[],~$825K,exact_contract_basename,True,True,,,2023-10-18,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-6e5acd680aa3d14315b9.json,9284a177fadfcbe12ebda80895305a2aebff3f2314bc84d5ed79a348f20714e8,cases/ca2-6e5acd680aa3d14315b9.json,6d1f5bffe95394c97741179be8460494b816997b7c4d65d773579be5c017253e,,,,,,,,,,,,ca2-6e5acd680aa3d14315b9,cases/ca2-6e5acd680aa3d14315b9.json,6d1f5bffe95394c97741179be8460494b816997b7c4d65d773579be5c017253e
openleverage,defihacklabs,bsc,32820951,0x7bacb1c805cbbf7c4f74556a4b34fde7793d0887,shanghai,ca2-ca180b9c5c90165fb523,2023-10-22,OpenLeverage,Business Logic Flaw,src/test/2023-10/OpenLeverage_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2023/README.md,frozen_public_source_hashed,1b5a1d9c3166c2b9d60fefc71f8e12d2c3d2f604b259d662e38310d39db6838b,654f68a7a2afa70319c628bab97c627cb470f2f69b7a6e866b13a5689fc30f3d,"[""https://defimon.xyz/exploit/bsc/0x5366c6ba729d9cf8d472500afc1a2976ac2fe9ff""]",[],~$8K,exact_contract_basename,True,True,,,2023-10-22,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-ca180b9c5c90165fb523.json,a1152a260b8a6eaf30876f3eb9e947e44b2b68a1695d63e3f60f3a9305a72fc4,cases/ca2-ca180b9c5c90165fb523.json,8025740a69493d0427ff78e1b64dcc3774fb6bb343430296d366137373bdbbae,,,,,,,,,,,,ca2-ca180b9c5c90165fb523,cases/ca2-ca180b9c5c90165fb523.json,8025740a69493d0427ff78e1b64dcc3774fb6bb343430296d366137373bdbbae
zs,defihacklabs,bsc,32429591,0x12b3b6b1055b8ad1ae8f60a0b6c79a9825bcb4bc,shanghai,ca2-2f4322a54fd6caa407fe,2023-10-08,ZS,Business Logic Flaw,src/test/2023-10/ZS_exp.sol,bsc,https://github.com/SunWeb3Sec/DeFiHackLabs/blob/main/past/2023/README.md,frozen_public_source_hashed,1b5a1d9c3166c2b9d60fefc71f8e12d2c3d2f604b259d662e38310d39db6838b,b503ee263e167bb1e9fc5c91e7df46904eb33a13d2a864d82f3035214dc0fbf4,"[""https://x.com/MetaSec_xyz/status/1711189697534513327""]",[],~$14K,exact_contract_basename,True,True,,,2023-10-08,,,,blocked_missing_onchain_and_availability_evidence,"[""missing:deployment_block"", ""missing:prediction_cutoff_block"", ""missing:source_availability_time"", ""missing:runtime_bytecode_hash_at_cutoff"", ""missing:outcome_adjudication_id""]",retained,,cases/ca2-2f4322a54fd6caa407fe.json,4d1775e8f98663fa52aee4bb909a4f79c2a780085b5a164443ac7bfd394f63cb,cases/ca2-2f4322a54fd6caa407fe.json,d6aef37d734ee2bdef3baab4b05d3ffdaca8cc46ad3f65407cfd305765829a81,,,,,,,,,,,,ca2-2f4322a54fd6caa407fe,cases/ca2-2f4322a54fd6caa407fe.json,d6aef37d734ee2bdef3baab4b05d3ffdaca8cc46ad3f65407cfd305765829a81
