case_name,chain,target_contract_address,fork_block_number,required_queries,address,incident_block,prediction_cutoff_block,deployment_block,cutoff_status,proxy_hint,case_id,age_stratum,pilot_hash,pilot_member,priority,pilot_allocation_expected,pilot_allocation_selected,allocation_satisfied,input_sha256,policy_sha256,queue_sha256
futureswap,arbitrum,0xf7ca7384cc6619866749955065f17bedd3ed80bc,419829770,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0xf7ca7384cc6619866749955065f17bedd3ed80bc,419829770,,,PARTIAL,True,ca2-40ca8a9aca77ecfbfe71,0,a35309fcc63b8c809fc0ad04eb2a7b874191a5d247fd50a9a4d43423e16b0041,True,0,2,1,False,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
yzi_ai_token,bsc,0x7fdff64bf87bad52e6430bda30239bd182389ee3,47838544,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x7fdff64bf87bad52e6430bda30239bd182389ee3,47838544,,,PARTIAL,True,ca2-3ae6d0e93f222f7571b2,3,901e390758d07fca622f831beff022c2d6406a05e342f8be1c468e141eef12c7,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
babyswap,bsc,0x5c9f1a9ced41ccc5dcecda5afc317b72f1e49636,21811979,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x5c9f1a9ced41ccc5dcecda5afc317b72f1e49636,21811979,,,PARTIAL,True,ca2-e5a8dccafb3c4f63fdb2,0,908c995c09e153b66d35b8aa65457a5a7e8c2a9fffd9b5f53f7ecc9f014e3f7e,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
bankroll_network,bsc,0xadefb902cab716b8043c5231ae9a50b8b4ee7c4e,51715417,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0xadefb902cab716b8043c5231ae9a50b8b4ee7c4e,51715417,,,PARTIAL,True,ca2-98b03a49b7d20591238a,3,90f55f4ea61a395680359eeccf500e49df871f48d343b73d53327b4b683f4018,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
health,bsc,0x32b166e082993af6598a89397e82e123ca44e74e,22337425,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x32b166e082993af6598a89397e82e123ca44e74e,22337425,,,PARTIAL,True,ca2-024816e85dcbd941c181,0,90f71c34762c78c1c1bd81c8cfad2d0c1eda91c250911186efa409228beeb417,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
dfs,bsc,0x2b806e6d78d8111dd09c58943b9855910bade005,24349821,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x2b806e6d78d8111dd09c58943b9855910bade005,24349821,,,PARTIAL,True,ca2-e488b8f22881b9feaedd,1,91d18fae454b860913f13665b003609fa6ba58490ec0df218d67c46fa10d0e2d,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
crb2,bsc,0xee6de822159765daf0fd72d71529d7ab026ec2f2,39651175,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0xee6de822159765daf0fd72d71529d7ab026ec2f2,39651175,,,PARTIAL,True,ca2-9a214e9ce45a57c562e3,3,93ac3301b0f9289e4adb8c397068b7429c3b698493205f63018fda0edd7699ed,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
dbw,bsc,0xbf5baea5113e9eb7009a6680747f2c7569dfc2d6,26745691,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0xbf5baea5113e9eb7009a6680747f2c7569dfc2d6,26745691,,,PARTIAL,True,ca2-33375f53486ac02fc6d2,1,947893e4b0c2ac05a19ec7ff0d64907cd239dd9e856fe26bf9e28d3f9c51251c,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
ncd,bsc,0x9601313572ecd84b6b42dbc3e47bc54f8177558e,39253639,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x9601313572ecd84b6b42dbc3e47bc54f8177558e,39253639,,,PARTIAL,True,ca2-0727c8432700660b91c2,3,96a5739f0696862fed78b4cad4d1665902b7e27f24a12480e1b3f2c98a0d3358,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
uearnpool,bsc,0x02d841b976298dcd37ed6cc59f75d9dd39a3690c,23120167,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x02d841b976298dcd37ed6cc59f75d9dd39a3690c,23120167,,,PARTIAL,True,ca2-cd8110008dfe201e0222,0,97391c85ab94913e8f80b0c742c9a0d6970ce0c2df2f80b58b70f53d3abcd028,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
bankroll,bsc,0x564d4126af2b195ffaa7fb470ed658b1d9d07a54,42481610,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x564d4126af2b195ffaa7fb470ed658b1d9d07a54,42481610,,,PARTIAL,True,ca2-003bb3e01f9c7c13410b,3,97d20d5cdc211136988d38e97b2c4cea1866000f0f6a13cb6afeafeadbfcbcbf,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
osn,bsc,0x810f4c6ae97bcc66da5ae6383cc31bd3670f6d13,38474365,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x810f4c6ae97bcc66da5ae6383cc31bd3670f6d13,38474365,,,PARTIAL,True,ca2-351de4f0c9d0919d5212,2,99afd341128596d687d06e740b0df22d010cf7df757f5d8e2db06fba989b33c4,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
redkeyscoin,bsc,0x71e3056aa4985de9f5441f079e6c74454a3c95f0,39079951,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x71e3056aa4985de9f5441f079e6c74454a3c95f0,39079951,,,PARTIAL,True,ca2-645b4941b3f47a925ccb,3,9b36f70e9d546b4bd0771e89c82f99f079007ccedc69ee30bcf999d7ef15116f,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
openleverage,bsc,0x7bacb1c805cbbf7c4f74556a4b34fde7793d0887,32820951,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x7bacb1c805cbbf7c4f74556a4b34fde7793d0887,32820951,,,PARTIAL,True,ca2-ca180b9c5c90165fb523,2,9c08d712787855b395929645a3cd39e449137c4ca8a4d12e64a90aeb4e579f89,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
qixi,bsc,0x65f11b2de17c4af7a8f70858d6ccb63aac215697,20120884,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x65f11b2de17c4af7a8f70858d6ccb63aac215697,20120884,,,PARTIAL,True,ca2-7a7cf3302259e6efdd08,0,9d26d1f8d522535838288b91db4253163ef18f2bd929be1cf4a300d52dcfa257,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
laeeb,bsc,0xa2b8a15a07385ea933088c6bcbb38b84c1051a58,33053187,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0xa2b8a15a07385ea933088c6bcbb38b84c1051a58,33053187,,,PARTIAL,True,ca2-99439e8d086734a4e7a2,2,a085a77e9397de2937a7d55744b6948a79ddac8c4326fe5e99b625adbacd2bda,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
sellc,bsc,0x274b3e185c9c8f4ddef79cb9a8dc0d94f73a7675,28092673,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x274b3e185c9c8f4ddef79cb9a8dc0d94f73a7675,28092673,,,PARTIAL,True,ca2-f18eddf4c9f68d58e510,1,a4793c3c444c392afe0801a7acf81f16979c897dc85bbac9aa204eb72bf99f7a,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
roi,bsc,0xe48b75dc1b131fd3a8364b0580f76efd04cf6e9c,21143795,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0xe48b75dc1b131fd3a8364b0580f76efd04cf6e9c,21143795,,,PARTIAL,True,ca2-3b0aac1754ae5d74f870,0,a60568e0deb4d798a71cc081fcecd546d3e9ec1adafdb51709a0855da3a3feda,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
discover,bsc,0xe732a7bd6706cbd6834b300d7c56a8d2096723a7,18446845,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0xe732a7bd6706cbd6834b300d7c56a8d2096723a7,18446845,,,PARTIAL,True,ca2-59b9ab9a48493aa5ebce,0,a64c1722a9969a3e70f9a18fa48aafb99d513b483a081834fb511cc308b92b3c,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
pump,bsc,0x09762e00ce0de8211f7002f70759447b1f2b1892,47169115,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x09762e00ce0de8211f7002f70759447b1f2b1892,47169115,,,PARTIAL,True,ca2-c0d0113d3c9a4aa47402,3,a71bb5156abe76e137b01cb0c92a91a979a5c37137ecf780d341568c8853a390,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
gym_1,bsc,0x1befe6f3f0e8edd2d4d15cae97baee01e51ea4a4,16798806,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x1befe6f3f0e8edd2d4d15cae97baee01e51ea4a4,16798806,,,PARTIAL,True,ca2-2c7f349f1a1765272f4b,0,a7b3391f4802e3944dcb13adcc1dbed91acf759cb0caa16fdea89207611655fc,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
tgbs,bsc,0xedecfa18cae067b2489a2287784a543069f950f4,36725819,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0xedecfa18cae067b2489a2287784a543069f950f4,36725819,,,PARTIAL,True,ca2-ffeb7afe408bddf67264,2,a7c58fa07ec1e7ae1840f81974c68bfd5a07f85a1ac346fca7b869decc3f4683,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
kest,bsc,0x7dda132dd57b773a94e27c5caa97834a73510429,34402343,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x7dda132dd57b773a94e27c5caa97834a73510429,34402343,,,PARTIAL,True,ca2-1769b603523b156d5e27,2,a81f4e7958cd56b89e40d160169a4a138b2276ab0b46d2a1dd625bb416ccb4bc,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
bxh,bsc,0x27539b1dee647b38e1b987c41c5336b1a8dce663,21727289,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x27539b1dee647b38e1b987c41c5336b1a8dce663,21727289,,,PARTIAL,True,ca2-60b7a39b3acbf3ed1937,0,a8a522173aa0873f01fb7d215f204fc881d52db1e9c7bf458c186b94c7926db0,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
ivestdao,bsc,0x2607118d363789f841d952f02e359bfa483955f9,41289497,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x2607118d363789f841d952f02e359bfa483955f9,41289497,,,PARTIAL,True,ca2-00003c2c7afe8e9ef32d,3,a8e843b120c485bff98a9f9ce66ee9d21839a102b13500be28d5740bb43ca9e5,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
lusd,bsc,0xdec12a1dcbc1f741ccd02dfd862ab226f6383003,29756866,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0xdec12a1dcbc1f741ccd02dfd862ab226f6383003,29756866,,,PARTIAL,True,ca2-eafba3ad227d4a51d107,1,a9791384fa6e66742ab1cc572ba4ab1d66d52df8ad58aa0259f54e6375a678d4,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
bigfi,bsc,0xd3d4b46db01c006fb165879f343fc13174a1ceeb,26685503,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0xd3d4b46db01c006fb165879f343fc13174a1ceeb,26685503,,,PARTIAL,True,ca2-d78f4dfccb15753abb19,1,aa86d8f0d5fa7b628242bf375e36240f4e0da8049ab69568b9fd9261166fc2e2,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
myai,bsc,0xdb103fd28ca4b18115f5ce908baaeed7e0f1f101,29554343,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0xdb103fd28ca4b18115f5ce908baaeed7e0f1f101,29554343,,,PARTIAL,True,ca2-522ebe1e13a3ab2c2fe8,1,aacf8cd9e765eb9a67ed7c9e1d50e617fa7bb4245325aca7772b0070cb257643,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
minestm,bsc,0xb7d0a1adafa3e9e8d8e244c20b6277bee17a09b6,39383149,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0xb7d0a1adafa3e9e8d8e244c20b6277bee17a09b6,39383149,,,PARTIAL,True,ca2-04c30f824141f500c195,3,aad5f88a4e4d47f35bd2525f105e2c471400156029f22375f0e4298ead2720eb,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
bankroll_stack,bsc,0x16d0a151297a0393915239373897bcc955882110,51698203,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x16d0a151297a0393915239373897bcc955882110,51698203,,,PARTIAL,True,ca2-76efd7743f4d9234ff8d,3,ab140f0efffd933f934030c37e0a630e60c3a730a0c02fe8868d81dcee797911,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
wdoge,bsc,0x46ba8a59f4863bd20a066fd985b163235425b5f9,17248705,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x46ba8a59f4863bd20a066fd985b163235425b5f9,17248705,,,PARTIAL,True,ca2-76e88e5b8b6fbabe3012,0,aded78eeb71501ba96b78e8d28e420748ad2863922b70ca3fc931954d57b58a1,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
biswap,bsc,0x839b0afd0a0528ea184448e890cbaaffd99c1dbf,29554461,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x839b0afd0a0528ea184448e890cbaaffd99c1dbf,29554461,,,PARTIAL,True,ca2-41967b2b5f0bb253dcc3,1,adedbca4eafd67f01087f0badc0ab84ddc2f8bff6e9a7da7861351aeff84343c,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
valuedefi,bsc,0xd4bbf439d3eab5155ca7c0537e583088fb4cfce8,7223029,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0xd4bbf439d3eab5155ca7c0537e583088fb4cfce8,7223029,,,PARTIAL,True,ca2-293982257dd654edb222,0,ae38743bdd0c1e19c33af6d51050f4cf1a36c854ad033506803279a8ee2ee59d,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
cellframe,bsc,0xb4e47c13db187d54839cd1e08422af57e5348fc1,28708273,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0xb4e47c13db187d54839cd1e08422af57e5348fc1,28708273,,,PARTIAL,True,ca2-0fab25d3b5b764c482c5,1,afadc0c17fa0451dc5fdf93bab35c635d06d659150d1a460387dd8f5277d6a18,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
metadragon,bsc,0xef1f39d8391cddcaee62b8b383cb992f46a6ce4f,39141426,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0xef1f39d8391cddcaee62b8b383cb992f46a6ce4f,39141426,,,PARTIAL,True,ca2-9896be8cb2fd2c2b336c,3,b0b661d8d167fa40b1bbc203650cabc87acea212b57d86c0050aa00ac69f7287,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
gangsterfinance,bsc,0xe968d2e4adc89609773571301abec3399d163c3b,51782712,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0xe968d2e4adc89609773571301abec3399d163c3b,51782712,,,PARTIAL,True,ca2-a5e7a267cfa0aa860481,3,b1020dd1bf77f2ca68d4f51040f50025f067b2e4ce7e97a42846136478c41661,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
poolz,bsc,0x8bfaa473a899439d8e07bf86a8c6ce5de42fe54b,26475403,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x8bfaa473a899439d8e07bf86a8c6ce5de42fe54b,26475403,,,PARTIAL,True,ca2-ffbe4d4d4db010d46d01,1,b2db221459244a58bffb6747daee765cd785b0368cf680450d9bb60f37e6b345,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
pancakehunny,bsc,0x109ea28dbdea5e6ec126fbc8c33845dfe812a300,7962338,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x109ea28dbdea5e6ec126fbc8c33845dfe812a300,7962338,,,PARTIAL,True,ca2-275669506c0506e44e0f,0,b3e73744f5ec33947c5835fa7b7e24c8d2ad7a94171843416c0159056f9453be,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
excommunity,bsc,0xdf4895cd8247284ae3a7b3e28cf6c03113fada5f,39123756,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0xdf4895cd8247284ae3a7b3e28cf6c03113fada5f,39123756,,,PARTIAL,True,ca2-3503e03a9a7fd4a87fe3,3,b59127f7aa982b14c3cd7fe02a3b5094e040145155cf762c4bebdfb71d85c9b8,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
sdao,bsc,0x6666625ab26131b490e7015333f97306f05bf816,23241440,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x6666625ab26131b490e7015333f97306f05bf816,23241440,,,PARTIAL,True,ca2-8b0370be76c7c7e05d59,1,b66307dae27fbdf390496d3199b535b5271314ca5be4d345ca3b8552b9fc2647,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
sellc02,bsc,0xeaf83465025b4bf9020fdf9ea5fb6e71dc8a0779,28187317,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0xeaf83465025b4bf9020fdf9ea5fb6e71dc8a0779,28187317,,,PARTIAL,True,ca2-8ce9d12a815961338519,1,b7a8b20f5cc57ee8360cae0396fd98dc4cac0a48ae050d4c15f42617cb5f9db8,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
ais,bsc,0x6844ef18012a383c14e9a76a93602616ee9d6132,33916687,eth_getCode@fork; EIP-1967 slots@fork; beacon/diamond resolution; deployment tx,0x6844ef18012a383c14e9a76a93602616ee9d6132,33916687,,,PARTIAL,True,ca2-c5f49d371d24304e62b2,2,b9199601420f2bbd226ff96447e344cde42dba0c619add4d745ddb9f2b49f864,False,1,3,3,True,2942b2819e08d00d8eb23bee9815e9c644757421e92e3c1307a45b057e264cf1,60494f0bea76eef89f0a8b74dd5235092888bbedf7781d982a527ba3528996ad,05ed12a61b9c1ea958e2cd47aba15354039220e7e24f03d370682eddb0e87cdd
